Document Name,Link,Current Status,ID #,Version,Facility/Project Name,County,Document Date,Document Types,Page count,Linked
GW1-2022-10364_Well Construction - GW1_20221115,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2590779&dbid=0&repo=WaterResources,,GW1-2022-10364,,,Surry,11/15/2022,Well Construction - GW1,1,
GW1-2022-05157_Well Construction - GW1_20220531,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2355180&dbid=0&repo=WaterResources,,GW1-2022-05157,,,Cumberland,5/31/2022,Well Construction - GW1,1,
GW1-2022-06943_Well Construction - GW1_20220601,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2436823&dbid=0&repo=WaterResources,,GW1-2022-06943,,,Rutherford,6/1/2022,Well Construction - GW1,1,
GW1-2022-07873_Well Construction - GW1_20220823,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2474325&dbid=0&repo=WaterResources,,GW1-2022-07873,,,Moore,8/23/2022,Well Construction - GW1,1,
GW1-2022-07810_Well Construction - GW1_20220819,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2472677&dbid=0&repo=WaterResources,,GW1-2022-07810,,,Guilford,8/19/2022,Well Construction - GW1,1,
GW1-2022-03373_Well Construction - GW1_20220314,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2247058&dbid=0&repo=WaterResources,,GW1-2022-03373,,,Rutherford,3/14/2022,Well Construction - GW1,1,
GW1-2022-04275_Well Construction - GW1_20220408,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2317610&dbid=0&repo=WaterResources,,GW1-2022-04275,,,Union,4/8/2022,Well Construction - GW1,1,
GW1-2022-04231_Well Construction - GW1_20220506,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2315511&dbid=0&repo=WaterResources,,GW1-2022-04231,,,Cumberland,5/6/2022,Well Construction - GW1,4,
GW1-2022-06132_Well Construction - GW1_20220628,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2406739&dbid=0&repo=WaterResources,,GW1-2022-06132,,,Henderson,6/28/2022,Well Construction - GW1,1,
GW1-2022-07935_Well Construction - GW1_20220823,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2479238&dbid=0&repo=WaterResources,,GW1-2022-07935,,,Transylvania,8/23/2022,Well Construction - GW1,1,
GW1-2022-07386_Well Construction - GW1_20220808,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2454212&dbid=0&repo=WaterResources,,GW1-2022-07386,,,Haywood,8/8/2022,Well Construction - GW1,1,
GW1-2022-01741_Well Construction - GW1_20220207,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2212892&dbid=0&repo=WaterResources,,GW1-2022-01741,,,Rowan,2/7/2022,Well Construction - GW1,1,
GW1-2022-08274_Well Construction - GW1_20220418,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492114&dbid=0&repo=WaterResources,,GW1-2022-08274,,,Warren,4/18/2022,Well Construction - GW1,1,
GW1-2022-06345_Well Construction - GW1_20220705,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2409297&dbid=0&repo=WaterResources,,GW1-2022-06345,,,Granville,7/5/2022,Well Construction - GW1,1,
GW1-2022-04875_Well Construction - GW1_20220525,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2346961&dbid=0&repo=WaterResources,,GW1-2022-04875,,,Burke,5/25/2022,Well Construction - GW1,1,
GW1-2022-07018_Well Construction - GW1_20220725,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2439028&dbid=0&repo=WaterResources,,GW1-2022-07018,,,Stokes,7/25/2022,Well Construction - GW1,1,
GW1-2022-08193_Well Construction - GW1_20220829,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492031&dbid=0&repo=WaterResources,,GW1-2022-08193,,,Rowan,8/29/2022,Well Construction - GW1,1,
GW1-2022-09187_Well Construction - GW1_20220930,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2522749&dbid=0&repo=WaterResources,,GW1-2022-09187,,,Stanly,9/30/2022,Well Construction - GW1,1,
GW1-2022-09543_Well Construction - GW1_20221014,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2537178&dbid=0&repo=WaterResources,,GW1-2022-09543,,,Davie,10/14/2022,Well Construction - GW1,1,
GW1-2022-10086_Well Construction - GW1_20221104,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2571259&dbid=0&repo=WaterResources,,GW1-2022-10086,,,Alamance,11/4/2022,Well Construction - GW1,1,
GW1-2022-09144_Well Construction - GW1_20220930,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2522450&dbid=0&repo=WaterResources,,GW1-2022-09144,,,Catawba,9/30/2022,Well Construction - GW1,1,
GW1-2022-05122_Well Construction - GW1_20220531,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2354486&dbid=0&repo=WaterResources,,GW1-2022-05122,,,Wilkes,5/31/2022,Well Construction - GW1,1,
GW1-2022-02853_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2228826&dbid=0&repo=WaterResources,,GW1-2022-02853,,,Buncombe,2/28/2022,Well Construction - GW1,1,
GW1-2022-07123_Well Construction - GW1_20220804,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2449466&dbid=0&repo=WaterResources,,GW1-2022-07123,,,Cabarrus,8/4/2022,Well Construction - GW1,1,
GW1-2022-09398_Well Construction - GW1_20221007,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2532200&dbid=0&repo=WaterResources,,GW1-2022-09398,,,Person,10/7/2022,Well Construction - GW1,1,
GW1-2022-08594_Well Construction - GW1_20220503,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492461&dbid=0&repo=WaterResources,,GW1-2022-08594,,,Iredell,5/3/2022,Well Construction - GW1,1,
GW1-2022-07214_Well Construction - GW1_20220729,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2450839&dbid=0&repo=WaterResources,,GW1-2022-07214,,,Stokes,7/29/2022,Well Construction - GW1,1,
GW1-2022-04760_Well Construction - GW1_20220511,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2336841&dbid=0&repo=WaterResources,,GW1-2022-04760,,,Iredell,5/11/2022,Well Construction - GW1,1,
GW1-2022-00737_Well Construction - GW1_20220113,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2163486&dbid=0&repo=WaterResources,,GW1-2022-00737,,,Macon,1/13/2022,Well Construction - GW1,4,
GW1-2022-08731_Well Construction - GW1_20220408,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492723&dbid=0&repo=WaterResources,,GW1-2022-08731,,,Surry,4/8/2022,Well Construction - GW1,1,
GW1-2022-02844_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2228816&dbid=0&repo=WaterResources,,GW1-2022-02844,,,Alamance,2/28/2022,Well Construction - GW1,1,
GW1-2022-02972_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2229594&dbid=0&repo=WaterResources,,GW1-2022-02972,,,Orange,2/28/2022,Well Construction - GW1,1,
GW1-2022-08395_Well Construction - GW1_20220822,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492252&dbid=0&repo=WaterResources,,GW1-2022-08395,,,Moore,8/22/2022,Well Construction - GW1,1,
GW1-2022-10375_Well Construction - GW1_20221115,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2590976&dbid=0&repo=WaterResources,,GW1-2022-10375,,,Randolph,11/15/2022,Well Construction - GW1,1,
GW1-2022-08186_Well Construction - GW1_20220411,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492024&dbid=0&repo=WaterResources,,GW1-2022-08186,,,McDowell,4/11/2022,Well Construction - GW1,1,
GW1-2022-03872_Well Construction - GW1_20220406,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2287063&dbid=0&repo=WaterResources,,GW1-2022-03872,,,Haywood,4/6/2022,Well Construction - GW1,1,
GW1-2022-07879_Well Construction - GW1_20220809,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2474333&dbid=0&repo=WaterResources,,GW1-2022-07879,,,Burke,8/9/2022,Well Construction - GW1,1,
GW1-2022-02820_Well Construction - GW1_20220224,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2227834&dbid=0&repo=WaterResources,,GW1-2022-02820,,,Watauga,2/24/2022,Well Construction - GW1,2,
GW1-2022-05633_Well Construction - GW1_20220610,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2371815&dbid=0&repo=WaterResources,,GW1-2022-05633,,,Macon,6/10/2022,Well Construction - GW1,1,
GW1-2022-03396_Well Construction - GW1_20220315,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2251408&dbid=0&repo=WaterResources,,GW1-2022-03396,,,Wilkes,3/15/2022,Well Construction - GW1,1,
GW1-2022-05990_Well Construction - GW1_20220617,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2395962&dbid=0&repo=WaterResources,,GW1-2022-05990,,,New Hanover,6/17/2022,Well Construction - GW1,1,
GW1-2022-03178_Well Construction - GW1_20220307,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2235575&dbid=0&repo=WaterResources,,GW1-2022-03178,,,Guilford,3/7/2022,Well Construction - GW1,1,
GW1-2022-10849_Well Construction - GW1_20221221,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2620384&dbid=0&repo=WaterResources,,GW1-2022-10849,,,Stokes,12/21/2022,Well Construction - GW1,4,
GW1-2022-05893_Well Construction - GW1_20220617,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2390690&dbid=0&repo=WaterResources,,GW1-2022-05893,,,Randolph,6/17/2022,Well Construction - GW1,1,
GW1-2022-00280_Well Construction - GW1_20221222,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2648688&dbid=0&repo=WaterResources,,GW1-2022-00280,,,Macon,12/22/2022,Well Construction - GW1,1,
GW1-2022-06928_Well Construction - GW1_20220603,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2436806&dbid=0&repo=WaterResources,,GW1-2022-06928,,,Franklin,6/3/2022,Well Construction - GW1,1,
GW1-2022-06326_Well Construction - GW1_20220705,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2409227&dbid=0&repo=WaterResources,,GW1-2022-06326,,,Buncombe,7/5/2022,Well Construction - GW1,1,
GW1-2022-04575_Well Construction - GW1_20220510,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2326565&dbid=0&repo=WaterResources,,GW1-2022-04575,,,Cherokee,5/10/2022,Well Construction - GW1,1,
GW1-2022-10587_Well Construction - GW1_20221122,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2605785&dbid=0&repo=WaterResources,,GW1-2022-10587,,,Union,11/22/2022,Well Construction - GW1,1,
GW1-2022-05579_Well Construction - GW1_20220614,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2370526&dbid=0&repo=WaterResources,,GW1-2022-05579,,,Union,6/14/2022,Well Construction - GW1,1,
GW1-2022-01241_Well Construction - GW1_20220112,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2177667&dbid=0&repo=WaterResources,,GW1-2022-01241,,,Buncombe,1/12/2022,Well Construction - GW1,1,
GW1-2022-03037_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2232067&dbid=0&repo=WaterResources,,GW1-2022-03037,,,Durham,2/28/2022,Well Construction - GW1,1,
GW1-2022-04216_Well Construction - GW1_20220419,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2312659&dbid=0&repo=WaterResources,,GW1-2022-04216,,,Macon,4/19/2022,Well Construction - GW1,1,
GW1-2022-07064_Well Construction - GW1_20220722,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2443242&dbid=0&repo=WaterResources,,GW1-2022-07064,,,Guilford,7/22/2022,Well Construction - GW1,1,
GW1-2022-04027_Well Construction - GW1_20220422,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2307902&dbid=0&repo=WaterResources,,GW1-2022-04027,,,Sampson,4/22/2022,Well Construction - GW1,1,
GW1-2022-06400_Well Construction - GW1_20220603,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2411240&dbid=0&repo=WaterResources,,GW1-2022-06400,,,Wake,6/3/2022,Well Construction - GW1,1,
GW1-2022-10516_Well Construction - GW1_20221121,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2602621&dbid=0&repo=WaterResources,,GW1-2022-10516,,,Ashe,11/21/2022,Well Construction - GW1,2,
GW1-2022-03010_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2231506&dbid=0&repo=WaterResources,,GW1-2022-03010,,,Transylvania,2/28/2022,Well Construction - GW1,1,
GW1-2022-08269_Well Construction - GW1_20220826,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492109&dbid=0&repo=WaterResources,,GW1-2022-08269,,,Pamlico,8/26/2022,Well Construction - GW1,1,
GW1-2022-10646_Well Construction - GW1_20221128,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2613013&dbid=0&repo=WaterResources,,GW1-2022-10646,,,Henderson,11/28/2022,Well Construction - GW1,1,
GW1-2022-04612_Well Construction - GW1_20220516,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2327243&dbid=0&repo=WaterResources,,GW1-2022-04612,,,Yancey,5/16/2022,Well Construction - GW1,4,
GW1-2022-08453_Well Construction - GW1_20220513,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492316&dbid=0&repo=WaterResources,,GW1-2022-08453,,,Stokes,5/13/2022,Well Construction - GW1,1,
GW1-2022-08600_Well Construction - GW1_20220419,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492468&dbid=0&repo=WaterResources,,GW1-2022-08600,,,Ashe,4/19/2022,Well Construction - GW1,1,
GW1-2022-07286_Well Construction - GW1_20220809,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2452180&dbid=0&repo=WaterResources,,GW1-2022-07286,,,Lincoln,8/9/2022,Well Construction - GW1,1,
GW1-2022-01903_Well Construction - GW1_20220210,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2220527&dbid=0&repo=WaterResources,,GW1-2022-01903,,,Yadkin,2/10/2022,Well Construction - GW1,1,
GW1-2022-05160_Well Construction - GW1_20220602,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2355322&dbid=0&repo=WaterResources,,GW1-2022-05160,,,Lincoln,6/2/2022,Well Construction - GW1,4,
GW1-2022-07981_Well Construction - GW1_20220826,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2480374&dbid=0&repo=WaterResources,,GW1-2022-07981,,,Stokes,8/26/2022,Well Construction - GW1,1,
GW1-2022-02880_Well Construction - GW1_20220228,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2228858&dbid=0&repo=WaterResources,,GW1-2022-02880,,,Durham,2/28/2022,Well Construction - GW1,1,
GW1-2022-01286_Well Construction - GW1_20220112,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2180276&dbid=0&repo=WaterResources,,GW1-2022-01286,,,Person,1/12/2022,Well Construction - GW1,1,
GW1-2022-04055_Well Construction - GW1_20220422,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2307937&dbid=0&repo=WaterResources,,GW1-2022-04055,,,Forsyth,4/22/2022,Well Construction - GW1,1,
GW1-2022-06996_Well Construction - GW1_20220804,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2438464&dbid=0&repo=WaterResources,,GW1-2022-06996,,,Macon,8/4/2022,Well Construction - GW1,4,
GW1-2022-04473_Well Construction - GW1_20220509,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2321872&dbid=0&repo=WaterResources,,GW1-2022-04473,,,Buncombe,5/9/2022,Well Construction - GW1,1,
GW1-2022-05161_Well Construction - GW1_20220531,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2355439&dbid=0&repo=WaterResources,,GW1-2022-05161,,,Cumberland,5/31/2022,Well Construction - GW1,1,
GW1-2022-07679_Well Construction - GW1_20220818,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2469419&dbid=0&repo=WaterResources,,GW1-2022-07679,,,Durham,8/18/2022,Well Construction - GW1,1,
GW1-2022-09933_Well Construction - GW1_20221031,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2564910&dbid=0&repo=WaterResources,,GW1-2022-09933,,,New Hanover,10/31/2022,Well Construction - GW1,1,
GW1-2022-10053_Well Construction - GW1_20221107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2570703&dbid=0&repo=WaterResources,,GW1-2022-10053,,,Union,11/7/2022,Well Construction - GW1,1,
GW1-2022-01318_Well Construction - GW1_20220124,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2187829&dbid=0&repo=WaterResources,,GW1-2022-01318,,,Buncombe,1/24/2022,Well Construction - GW1,1,
GW1-2022-05217_Well Construction - GW1_20220531,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2358592&dbid=0&repo=WaterResources,,GW1-2022-05217,,,Cumberland,5/31/2022,Well Construction - GW1,1,
GW1-2022-03728_Well Construction - GW1_20220330,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2271990&dbid=0&repo=WaterResources,,GW1-2022-03728,,,Wake,3/30/2022,Well Construction - GW1,1,
GW1-2022-03104_Well Construction - GW1_20220307,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2234237&dbid=0&repo=WaterResources,,GW1-2022-03104,,,Iredell,3/7/2022,Well Construction - GW1,1,
GW1-2022-07895_Well Construction - GW1_20220825,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2474463&dbid=0&repo=WaterResources,,GW1-2022-07895,,,Harnett,8/25/2022,Well Construction - GW1,4,
GW1-2022-01122_Well Construction - GW1_20220107,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2172605&dbid=0&repo=WaterResources,,GW1-2022-01122,,,Polk,1/7/2022,Well Construction - GW1,1,
GW1-2022-01562_Well Construction - GW1_20220120,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2197451&dbid=0&repo=WaterResources,,GW1-2022-01562,,,Randolph,1/20/2022,Well Construction - GW1,1,
GW1-2022-05124_Well Construction - GW1_20220531,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2354488&dbid=0&repo=WaterResources,,GW1-2022-05124,,,Wayne,5/31/2022,Well Construction - GW1,1,
GW1-2022-08384_Well Construction - GW1_20220519,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2492242&dbid=0&repo=WaterResources,,GW1-2022-08384,,,Harnett,5/19/2022,Well Construction - GW1,2,
GW1-2022-10323_Well Construction - GW1_20221114,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2586306&dbid=0&repo=WaterResources,,GW1-2022-10323,,,Currituck,11/14/2022,Well Construction - GW1,2,
GW1-2022-01671_Well Construction - GW1_20220128,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2205508&dbid=0&repo=WaterResources,,GW1-2022-01671,,,Henderson,1/28/2022,Well Construction - GW1,1,
GW1-2022-03562_Well Construction - GW1_20220330,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2259900&dbid=0&repo=WaterResources,,GW1-2022-03562,,,Pamlico,3/30/2022,Well Construction - GW1,4,
GW1-2022-03339_Well Construction - GW1_20220314,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2246931&dbid=0&repo=WaterResources,,GW1-2022-03339,,,Wake,3/14/2022,Well Construction - GW1,1,
GW1-2022-01313_Well Construction - GW1_20220124,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2187758&dbid=0&repo=WaterResources,,GW1-2022-01313,,,Buncombe,1/24/2022,Well Construction - GW1,1,
GW1-2022-06380_Well Construction - GW1_20220608,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2411195&dbid=0&repo=WaterResources,,GW1-2022-06380,,,Alleghany,6/8/2022,Well Construction - GW1,1,
GW1-2022-10566_Well Construction - GW1_20221121,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2603091&dbid=0&repo=WaterResources,,GW1-2022-10566,,,Haywood,11/21/2022,Well Construction - GW1,1,
GW1-2022-05963_Well Construction - GW1_20220615,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2395936&dbid=0&repo=WaterResources,,GW1-2022-05963,,,Person,6/15/2022,Well Construction - GW1,1,
GW1-2022-03463_Well Construction - GW1_20220325,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2255250&dbid=0&repo=WaterResources,,GW1-2022-03463,,,Forsyth,3/25/2022,Well Construction - GW1,4,
GW1-2022-06672_Well Construction - GW1_20220708,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2420724&dbid=0&repo=WaterResources,,GW1-2022-06672,,,Orange,7/8/2022,Well Construction - GW1,1,
GW1-2022-06822_Well Construction - GW1_20220725,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2430324&dbid=0&repo=WaterResources,,GW1-2022-06822,,,Macon,7/25/2022,Well Construction - GW1,1,
GW1-2022-00672_Well Construction - GW1_20220112,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2162504&dbid=0&repo=WaterResources,,GW1-2022-00672,,,Franklin,1/12/2022,Well Construction - GW1,4,
GW1-2022-06773_Well Construction - GW1_20220713,https://edocs.deq.nc.gov/WaterResources/DocView.aspx?id=2429120&dbid=0&repo=WaterResources,,GW1-2022-06773,,,Union,7/13/2022,Well Construction - GW1,1,
